budget;id;original_language;popularity;release_date;revenue;runtime;spoken_languages;tagline;title_x;vote_average;vote_count;movie_id;title_y;;;;;;;;
71000000;3050;en;21.462935;1998-06-22;294456605;85.0;['English'];He doesn't just talk to the animals!;Doctor Dolittle;5.4;686;3050;Doctor Dolittle;;;;;;;;
72000000;2675;en;28.848187;2002-08-02;408247917;106.0;['English', 'Português'];It’s not like they didn’t warn us.;Signs;6.4;1599;2675;Signs;;;;;;;;
150000000;809;en;47.320801;2004-05-19;919838758;93.0;['English'];Once upon another time...;Shrek 2;6.7;2988;809;Shrek 2;;;;;;;;
120000000;920;en;82.643036;2006-06-08;461983149;117.0;['English', 'Italiano', '日本語', ''];Ahhh... it's got that new movie smell.;Cars;6.6;3877;920;Cars;;;;;;;;
70000000;4806;en;20.230535;1999-07-30;309457509;116.0;['English'];Catch her if you can.;Runaway Bride;5.7;455;4806;Runaway Bride;;;;;;;;
70000000;7451;en;46.217769;2002-08-09;277448382;124.0;['Český', 'English', 'Deutsch', 'Español', 'Pусский'];A New Breed Of Secret Agent.;xXx;5.8;1424;7451;xXx;;;;;;;;
74000000;228165;en;36.952268;2015-02-05;311594032;93.0;['English'];He's leaving his world behind.;The SpongeBob Movie: Sponge Out of Water;5.8;719;228165;The SpongeBob Movie: Sponge Out of Water;;;;;;;;
80000000;3595;en;16.411345;1996-11-08;309492681;117.0;['English'];Someone is going to pay.;Ransom;6.4;470;3595;Ransom;;;;;;;;
70000000;16869;en;72.595961;2009-08-18;319131050;153.0;['Deutsch', 'English', 'Français', 'Italiano'];Once upon a time in Nazi occupied France...;Inglourious Basterds;7.9;6430;16869;Inglourious Basterds;;;;;;;;
70000000;879;en;33.648404;1991-12-11;300854823;144.0;['English'];What if Peter Pan grew up?;Hook;6.6;1532;879;Hook;;;;;;;;
70000000;1573;en;57.69847;1990-07-02;240031094;124.0;['English', 'Español'];Die Harder;Die Hard 2;6.6;1896;1573;Die Hard 2;;;;;;;;
80000000;9257;en;34.052253;2003-08-08;116643346;117.0;['English', 'Español', 'Français'];You're either S.W.A.T. or you're not.;S.W.A.T.;5.8;770;9257;S.W.A.T.;;;;;;;;
68000000;1903;en;27.299301;2001-12-10;203388341;136.0;['English'];Forget everything you know, and open your eyes.;Vanilla Sky;6.5;1078;1903;Vanilla Sky;;;;;;;;
75000000;9697;en;20.219385;2006-07-21;42285169;110.0;['English'];Time is running out for a happy ending.;Lady in the Water;5.3;409;9697;Lady in the Water;;;;;;;;
70000000;395;en;42.957216;2004-08-12;171183863;101.0;['Italiano', 'English'];Whoever wins... We lose;AVP: Alien vs. Predator;5.5;1217;395;AVP: Alien vs. Predator;;;;;;;;
75000000;23398;en;29.412262;2009-12-21;443140005;88.0;['English', 'Français'];The Boys are back in town... and they have competition.;Alvin and the Chipmunks: The Squeakquel;5.4;666;23398;Alvin and the Chipmunks: The Squeakquel;;;;;;;;
75000000;10590;en;19.708731;2002-03-01;114660784;138.0;['English', 'Tiếng Việt', 'Français'];400 U.S paratroopers. 4000 Vietnamese soldiers. 12 000 miles away from home. 1 man led them into battle.;We Were Soldiers;6.7;521;10590;We Were Soldiers;;;;;;;;
70000000;117263;en;59.428223;2013-03-20;161025640;120.0;['English', '한국어/조선말'];When our flag falls our nation will rise.;Olympus Has Fallen;6.2;2981;117263;Olympus Has Fallen;;;;;;;;
70000000;200;en;19.711951;1998-12-10;118000000;103.0;['English'];The battle for paradise has begun.;Star Trek: Insurrection;6.3;391;200;Star Trek: Insurrection;;;;;;;;
70000000;44943;en;49.199234;2011-03-08;202466756;116.0;['English'];It's not war. It's survival.;Battle: Los Angeles;5.5;1448;44943;Battle: Los Angeles;;;;;;;;
70000000;587;en;46.199482;2003-12-25;122919055;125.0;['English'];An adventure as big as life itself.;Big Fish;7.6;1994;587;Big Fish;;;;;;;;
0;10395;en;13.758526;1994-06-17;0;125.0;['English'];The animal is out.;Wolf;6.0;216;10395;Wolf;;;;;;;;
66000000;57212;en;29.505574;2011-12-25;177584879;146.0;['English'];Separated by War. Tested by Battle. Bound by Friendship.;War Horse;7.0;992;57212;War Horse;;;;;;;;
70000000;152760;en;43.873266;2014-01-24;154984035;118.0;['English', 'Deutsch', 'Pусский', 'Français'];It was the greatest art heist in history;The Monuments Men;5.8;1523;152760;The Monuments Men;;;;;;;;
70000000;2756;en;24.961625;1989-08-09;90000098;139.0;['English'];There's everything you've ever known about adventure, and then there's The Abyss.;The Abyss;7.1;808;2756;The Abyss;;;;;;;;
70000000;33909;en;23.25645;2010-09-02;134748021;133.0;['English'];Gordon never gives up.;Wall Street: Money Never Sleeps;5.8;493;33909;Wall Street: Money Never Sleeps;;;;;;;;
70000000;49017;en;64.457947;2014-10-01;215529201;92.0;['English'];Every bloodline has a beginning;Dracula Untold;6.2;2389;49017;Dracula Untold;;;;;;;;
70000000;9882;en;20.089933;1998-11-06;116672912;116.0;['Español', 'English', 'العربية'];On November 6th our freedom is history;The Siege;6.0;352;9882;The Siege;;;;;;;;
70000000;2270;en;48.032734;2007-08-09;135560026;127.0;['English'];This Summer A Star Falls. The Chase Begins.;Stardust;7.1;1184;2270;Stardust;;;;;;;;
70000000;978;en;16.92991;1997-09-12;131457682;136.0;['English'];At the end of the world his real journey began.;Seven Years in Tibet;7.0;630;978;Seven Years in Tibet;;;;;;;;
70000000;44564;en;14.780634;2011-01-13;67112664;111.0;['English'];Two best friends. Nothing could come between them... or could it?;The Dilemma;5.2;304;44564;The Dilemma;;;;;;;;
70000000;3132;en;14.086292;2002-06-07;65977295;116.0;['English'];Two Mismatched Partners. One Messed Up Case!;Bad Company;5.4;228;3132;Bad Company;;;;;;;;
60000000;8814;en;29.261348;2005-10-20;55987321;105.0;['日本語', 'English'];No one gets out alive.;Doom;5.0;609;8814;Doom;;;;;;;;
70000000;8427;en;13.267631;2002-10-31;33561137;97.0;['English', 'Magyar', 'Pусский'];Attitude meets espionage.;I Spy;5.2;269;8427;I Spy;;;;;;;;
70000000;52520;en;58.401204;2012-01-19;160112671;88.0;['English', 'Pусский'];Vengeance Returns;Underworld: Awakening;6.1;1862;52520;Underworld: Awakening;;;;;;;;
75000000;80585;en;23.515938;2012-06-13;59418613;123.0;['English', 'ภาษาไทย'];Nothin' but a good time;Rock of Ages;6.0;385;80585;Rock of Ages;;;;;;;;
70000000;10592;en;14.244518;2002-02-15;32287044;125.0;['English', 'Deutsch'];Beyond Courage, Beyond Honor.;Hart's War;5.9;241;10592;Hart's War;;;;;;;;
66000000;49021;en;29.501489;2011-09-23;57777106;116.0;['English'];May the best man live.;Killer Elite;6.1;695;49021;Killer Elite;;;;;;;;
0;11535;en;9.306253;2002-02-08;0;98.0;['Deutsch', 'Français', '日本語', '한국어/조선말', 'Pусский', 'العربية', 'English'];Go Ballistic;Rollerball;3.4;106;11535;Rollerball;;;;;;;;
70000000;10550;en;8.37378;2002-09-20;19924033;91.0;['English', 'Español'];;Ballistic: Ecks vs. Sever;4.3;97;10550;Ballistic: Ecks vs. Sever;;;;;;;;
70000000;11258;en;10.930537;1998-01-16;19870567;97.0;['English'];In the worst storm in living memory, one guard stands between five men and three million dollars.;Hard Rain;5.5;179;11258;Hard Rain;;;;;;;;
75000000;12610;en;10.54544;2001-08-07;13596911;95.0;['English'];Every BODY needs a hero;Osmosis Jones;5.9;228;12610;Osmosis Jones;;;;;;;;
70000000;59981;en;6.682006;2013-06-13;18662027;88.0;['English'];There's trouble in OZ...;Legends of Oz: Dorothy's Return;5.9;43;59981;Legends of Oz: Dorothy's Return;;;;;;;;
70000000;201088;en;46.832372;2015-01-13;17752940;133.0;['English', 'Italiano', '普通话', 'Español'];We are no longer in control.;Blackhat;5.1;826;201088;Blackhat;;;;;;;;
70000000;5137;en;24.664776;2004-09-17;57958696;107.0;['', 'Deutsch', 'English'];Who will save us?;Sky Captain and the World of Tomorrow;5.7;439;5137;Sky Captain and the World of Tomorrow;;;;;;;;
70000000;3093;en;13.483387;2006-03-29;38629478;114.0;['English', 'Deutsch'];Everything interesting begins in the mind;Basic Instinct 2;4.6;180;3093;Basic Instinct 2;;;;;;;;
50000000;107846;en;44.478043;2013-10-09;122915111;115.0;['English', 'Deutsch', 'العربية', 'اردو'];No one breaks out alone.;Escape Plan;6.7;1659;107846;Escape Plan;;;;;;;;
70000000;188207;en;25.020428;2014-01-10;61279452;99.0;['English'];Every Man Has a Destiny;The Legend of Hercules;4.4;533;188207;The Legend of Hercules;;;;;;;;
68000000;4614;en;22.392544;2002-05-31;193000000;124.0;['العربية', 'English', 'Pусский', 'Український', 'Deutsch'];27,000 nuclear weapons. One is missing.;The Sum of All Fears;5.9;437;4614;The Sum of All Fears;;;;;;;;
68000000;24021;en;107.069763;2010-06-23;698491347;124.0;['English'];It all begins ... With a choice.;The Twilight Saga: Eclipse;5.8;2301;24021;The Twilight Saga: Eclipse;;;;;;;;
68000000;11371;en;22.572323;2001-07-13;71069884;124.0;['English', 'Français'];There are no partners in crime;The Score;6.7;423;11371;The Score;;;;;;;;
69000000;20352;en;113.858273;2010-07-08;543513985;95.0;['English'];Superbad. Superdad.;Despicable Me;7.1;6478;20352;Despicable Me;;;;;;;;
60000000;11517;en;;;;;;;;;;;;;;;;;;;
68000000;214756;en;68.734513;2015-06-25;217022588;115.0;['English'];Ted is Coming, Again.;Ted 2;6.2;2463;214756;Ted 2;;;;;;;;
70000000;26428;en;18.888806;2009-05-17;39041505;127.0;['English'];Alexandria, Egypt. 391 A.D. The World Changed Forever.;Agora;6.9;395;26428;Agora;;;;;;;;
68000000;9824;en;12.948627;1999-08-06;29762011;121.0;['English'];We're not your classic heroes, we're the other guys.;Mystery Men;5.7;250;9824;Mystery Men;;;;;;;;
36000000;48988;en;27.11589;2011-02-25;83160734;105.0;['English'];One Week, No Rules;Hall Pass;5.4;611;48988;Hall Pass;;;;;;;;
90000000;9008;en;26.153669;1999-10-28;60289912;157.0;['العربية', 'English', '日本語', 'فارسی'];Two men driven to tell the truth... whatever the cost.;The Insider;7.3;481;9008;The Insider;;;;;;;;
80000000;300673;en;28.223664;2016-01-25;52099090;114.0;['English'];32 survivors, room for 12.;The Finest Hours;6.3;588;300673;The Finest Hours;;;;;;;;
70000000;12113;en;37.507136;2008-10-10;113280098;128.0;['العربية', 'English'];Trust no one. Deceive everyone.;Body of Lies;6.5;895;12113;Body of Lies;;;;;;;;
69000000;38778;en;11.023691;2010-07-30;86387857;114.0;['English'];Takes One To Know One.;Dinner for Schmucks;5.5;531;38778;Dinner for Schmucks;;;;;;;;
69000000;72331;en;38.634767;2012-06-20;112265139;94.0;['English'];Are you a patriot or a vampire?;Abraham Lincoln: Vampire Hunter;5.5;1269;72331;Abraham Lincoln: Vampire Hunter;;;;;;;;
66000000;1844;en;25.877794;1999-04-29;212404396;112.0;['English'];The trap is set.;Entrapment;6.0;602;1844;Entrapment;;;;;;;;
66000000;846;en;18.59991;1998-06-19;189198313;121.0;['English'];Fight the Future;The X Files;6.6;488;846;The X Files;;;;;;;;
67000000;9703;en;12.282911;2007-04-19;25303038;102.0;['English'];The end of an empire...the beginning of a legend.;The Last Legion;5.0;207;9703;The Last Legion;;;;;;;;
70000000;857;en;76.041867;1998-07-24;481840909;169.0;['Český', 'Deutsch', 'English', 'Français'];The mission is a man.;Saving Private Ryan;7.9;5048;857;Saving Private Ryan;;;;;;;;
66000000;136797;en;54.81489;2014-03-13;203277636;130.0;['English'];For honor. For love. For redemption.;Need for Speed;6.1;1520;136797;Need for Speed;;;;;;;;
70000000;3981;en;31.39165;2000-12-15;374111707;127.0;['English', 'Français'];He has the power to hear everything women are thinking. Finally... a man is listening.;What Women Want;6.1;992;3981;What Women Want;;;;;;;;
59000000;425;en;99.561972;2002-03-10;383257136;81.0;['English'];They came. They thawed. They conquered.;Ice Age;7.1;3857;425;Ice Age;;;;;;;;
68000000;6171;en;26.792794;2003-03-21;75715436;136.0;['English'];A circle of friendship. A web of mystery. A pattern of fear.;Dreamcatcher;5.3;567;6171;Dreamcatcher;;;;;;;;
65000000;72976;en;36.307296;2012-11-09;275293450;149.0;['English'];With the moral courage and fierce determination to succeed, his choices will change the fate of generations to come.;Lincoln;6.7;1429;72976;Lincoln;;;;;;;;
63000000;603;en;104.309993;1999-03-30;463517383;136.0;['English'];Welcome to the Real World.;The Matrix;7.9;8907;603;The Matrix;;;;;;;;
52000000;568;en;68.140214;1995-06-30;355237933;140.0;['English'];Houston, we have a problem.;Apollo 13;7.3;1599;568;Apollo 13;;;;;;;;
65000000;9021;en;14.646884;2002-10-31;172855065;104.0;['English'];What's Christmas Fun without some Reindeer Games?;The Santa Clause 2;5.5;297;9021;The Santa Clause 2;;;;;;;;
61000000;82695;en;48.356214;2012-12-18;441809770;157.0;['English'];Fight. Dream. Hope. Love.;Les Misérables;7.1;1884;82695;Les Misérables;;;;;;;;
65000000;9489;en;28.540267;1998-12-17;250821495;119.0;['English'];Someone you pass on the street may already be the love of your life.;You've Got Mail;6.3;838;9489;You've Got Mail;;;;;;;;
65000000;12133;en;22.977983;2008-07-25;128107642;98.0;['English', 'Español'];They grow up so fast.;Step Brothers;6.5;1062;12133;Step Brothers;;;;;;;;
95000000;9342;en;31.086791;1998-07-16;250288523;136.0;['English'];No one has seen his face... but everyone ... knows this mark.;The Mask of Zorro;6.3;1183;9342;The Mask of Zorro;;;;;;;;
65000000;41733;en;43.865294;2010-11-04;211780824;95.0;['English', 'Español'];Leave Your Comfort Zone;Due Date;6.2;1685;41733;Due Date;;;;;;;;
65000000;227306;en;43.055253;2014-12-25;163442937;137.0;['Italiano', 'English', '日本語'];Survival. Resilience. Redemption.;Unbroken;7.3;1400;227306;Unbroken;;;;;;;;
65000000;5551;en;15.772081;2000-07-31;128884132;130.0;['English'];Space will never be the same.;Space Cowboys;6.3;403;5551;Space Cowboys;;;;;;;;
70000000;9350;en;26.19909;1993-05-28;255000211;112.0;['English'];The height of adventure.;Cliffhanger;6.1;588;9350;Cliffhanger;;;;;;;;
50000000;9208;en;22.769108;1996-02-09;150270147;108.0;['English'];Prepare to Go Ballistic.;Broken Arrow;5.7;453;9208;Broken Arrow;;;;;;;;
65000000;4244;en;18.281798;2000-07-07;69700000;104.0;['English'];Nobody ever grows up quite like they imagined.;The Kid;6.0;238;4244;The Kid;;;;;;;;
63000000;1852;en;24.697533;2006-08-09;162945894;128.0;['English'];The world saw evil that day. Two men saw something else.;World Trade Center;5.9;447;1852;World Trade Center;;;;;;;;
65000000;11820;en;19.718544;2003-12-19;0;117.0;['English'];In a world that told them how to think, she showed them how to live.;Mona Lisa Smile;6.5;393;11820;Mona Lisa Smile;;;;;;;;
65000000;76493;en;31.349143;2012-05-15;179379533;83.0;['English', 'עִבְרִית'];kurd;The Dictator;5.9;1743;76493;The Dictator;;;;;;;;
65000000;345;en;27.870312;1999-07-14;162091208;159.0;['English'];Cruise. Kidman. Kubrick.;Eyes Wide Shut;7.1;1234;345;Eyes Wide Shut;;;;;;;;
65000000;196867;en;33.439187;2014-12-19;133821816;119.0;['English'];It's a Hard Knock Life;Annie;6.0;466;196867;Annie;;;;;;;;
50100000;256591;en;;;;;;;;;;;;;;;;;;;
65000000;59962;en;38.994297;2012-02-14;156974557;103.0;['English'];It's SPY Against SPY;This Means War;5.9;1389;59962;This Means War;;;;;;;;
65000000;36648;en;49.660055;2004-12-08;128905366;123.0;['Esperanto', 'English'];The final hunt begins.;Blade: Trinity;5.7;1252;36648;Blade: Trinity;;;;;;;;
4200000;1880;en;11.743085;1984-08-10;38376497;114.0;['English', 'Pусский', 'Español'];;Red Dawn;6.4;215;1880;Red Dawn;;;;;;;;
65000000;9440;en;9.110247;1998-03-20;0;143.0;['English'];What went down on the way to the top.;Primary Colors;6.1;94;9440;Primary Colors;;;;;;;;
65000000;71679;en;;;;;;;;;;;;;;;;;;;
45000000;10483;en;42.57877;2008-08-22;73762516;105.0;['English'];Get ready for a killer race.;Death Race;6.0;1175;10483;Death Race;;;;;;;;
65000000;11412;en;15.858629;1996-10-11;89456761;120.0;['English'];What's forgotten is not always gone.;The Long Kiss Goodnight;6.5;314;11412;The Long Kiss Goodnight;;;;;;;;
65000000;11983;en;14.866901;2000-12-08;0;135.0;['English'];;Proof of Life;6.0;208;11983;Proof of Life;;;;;;;;
65000000;6795;en;15.194239;2005-11-06;64321501;101.0;['English'];Adventure Is Waiting;Zathura: A Space Adventure;6.1;779;6795;Zathura: A Space Adventure;;;;;;;;
63000000;550;en;146.757391;1999-10-15;100853753;139.0;['English'];Mischief. Mayhem. Soap.;Fight Club;8.3;9413;550;Fight Club;;;;;;;;
65000000;11170;en;8.629665;2006-12-12;43545364;124.0;['English'];From the ashes we rose.;We Are Marshall;6.7;186;11170;We Are Marshall;;;;;;;;
65000000;9292;en;16.803457;1991-05-23;17218080;100.0;['English', 'Italiano'];Danger is his middle name.;Hudson Hawk;5.4;269;9292;Hudson Hawk;;;;;;;;
65000000;10783;en;2.952595;2000-10-27;0;105.0;['English'];When they put their heads together... it's a no brainer.;Lucky Numbers;4.9;52;10783;Lucky Numbers;;;;;;;;
65000000;100241;en;31.324734;2014-01-22;71154592;92.0;['English'];In the battle between good and evil, an immortal holds the key;I, Frankenstein;5.0;687;100241;I, Frankenstein;;;;;;;;
50000000;257;en;20.415572;2005-09-23;42093706;130.0;['English'];;Oliver Twist;6.7;274;257;Oliver Twist;;;;;;;;
43000000;9947;en;28.613892;2005-01-13;56681566;97.0;['English', '日本語'];Looks can kill;Elektra;4.8;575;9947;Elektra;;;;;;;;
65000000;189;en;85.428395;2014-08-20;39407616;102.0;['English'];There is no justice without sin.;Sin City: A Dame to Kill For;6.3;1286;189;Sin City: A Dame to Kill For;;;;;;;;
64000000;12618;en;;;;;;;;;;;;;;;;;;;
55000000;253412;en;60.246978;2015-09-10;203427584;121.0;['English'];The Storm Awaits.;Everest;6.7;1772;253412;Everest;;;;;;;;
50000000;1427;en;42.551902;2006-09-13;132180323;147.0;['English'];Based on the best-selling novel;Perfume: The Story of a Murderer;7.1;1165;1427;Perfume: The Story of a Murderer;;;;;;;;
63000000;818;en;40.137264;2002-07-26;296655431;94.0;['English', '日本語', 'Deutsch', 'Français'];He's still evil... He's still deadly... and he's still surrounded by frickin' idiots!;Austin Powers in Goldmember;5.9;979;818;Austin Powers in Goldmember;;;;;;;;
65000000;16577;en;24.857079;2009-10-15;44091067;94.0;['English'];Have a blast.;Astro Boy;6.1;409;16577;Astro Boy;;;;;;;;
63000000;329;en;40.413191;1993-06-11;920100000;127.0;['English', 'Español'];An adventure 65 million years in the making.;Jurassic Park;7.6;4856;329;Jurassic Park;;;;;;;;
