genres;id;;;;;;;;
Comedy;71552;;;;;;;;
Action;9631;;;;;;;;
Adventure;9631;;;;;;;;
Crime;9631;;;;;;;;
Drama;9631;;;;;;;;
Mystery;9631;;;;;;;;
Thriller;9631;;;;;;;;
Action;216282;;;;;;;;
Thriller;216282;;;;;;;;
Action;306;;;;;;;;
Comedy;306;;;;;;;;
Crime;306;;;;;;;;
Comedy;928;;;;;;;;
Horror;928;;;;;;;;
Fantasy;928;;;;;;;;
Drama;205587;;;;;;;;
Action;6623;;;;;;;;
Thriller;6623;;;;;;;;
Horror;1577;;;;;;;;
Action;1577;;;;;;;;
Science Fiction;1577;;;;;;;;
Comedy;9801;;;;;;;;
Romance;9801;;;;;;;;
Thriller;2116;;;;;;;;
Crime;2116;;;;;;;;
Drama;2116;;;;;;;;
Action;9624;;;;;;;;
Thriller;9624;;;;;;;;
Adventure;14199;;;;;;;;
Family;14199;;;;;;;;
Science Fiction;14199;;;;;;;;
Drama;1907;;;;;;;;
Adventure;1907;;;;;;;;
Romance;1907;;;;;;;;
Thriller;1907;;;;;;;;
Drama;4599;;;;;;;;
Comedy;4599;;;;;;;;
Romance;4599;;;;;;;;
Action;22832;;;;;;;;
Crime;22832;;;;;;;;
Thriller;22832;;;;;;;;
Drama;10390;;;;;;;;
Romance;10390;;;;;;;;
Drama;9879;;;;;;;;
Thriller;9879;;;;;;;;
Crime;9879;;;;;;;;
Family;38579;;;;;;;;
Comedy;38579;;;;;;;;
Drama;44603;;;;;;;;
Fantasy;44603;;;;;;;;
Crime;11892;;;;;;;;
Drama;11892;;;;;;;;
Thriller;11892;;;;;;;;
Action;9691;;;;;;;;
Adventure;9691;;;;;;;;
Crime;9691;;;;;;;;
Thriller;9691;;;;;;;;
Crime;1248;;;;;;;;
Drama;1248;;;;;;;;
Thriller;1248;;;;;;;;
Comedy;12220;;;;;;;;
Drama;12220;;;;;;;;
Romance;12220;;;;;;;;
Action;72710;;;;;;;;
Adventure;72710;;;;;;;;
Romance;72710;;;;;;;;
Science Fiction;72710;;;;;;;;
Thriller;72710;;;;;;;;
Action;10782;;;;;;;;
Drama;10782;;;;;;;;
Mystery;10782;;;;;;;;
Thriller;10782;;;;;;;;
Crime;10782;;;;;;;;
Crime;9573;;;;;;;;
Drama;9573;;;;;;;;
Mystery;9573;;;;;;;;
Thriller;9573;;;;;;;;
Drama;4959;;;;;;;;
Thriller;4959;;;;;;;;
Crime;4959;;;;;;;;
Action;10061;;;;;;;;
Adventure;10061;;;;;;;;
Science Fiction;10061;;;;;;;;
Thriller;10061;;;;;;;;
Adventure;10386;;;;;;;;
Animation;10386;;;;;;;;
Family;10386;;;;;;;;
Fantasy;10386;;;;;;;;
Science Fiction;10386;;;;;;;;
Adventure;421;;;;;;;;
Comedy;421;;;;;;;;
Drama;421;;;;;;;;
War;316152;;;;;;;;
Action;316152;;;;;;;;
Drama;316152;;;;;;;;
History;316152;;;;;;;;
Thriller;316152;;;;;;;;
Drama;11615;;;;;;;;
Thriller;11615;;;;;;;;
Crime;11615;;;;;;;;
Comedy;13498;;;;;;;;
Action;13498;;;;;;;;
Action;241554;;;;;;;;
Crime;241554;;;;;;;;
Drama;241554;;;;;;;;
Mystery;241554;;;;;;;;
Thriller;241554;;;;;;;;
Thriller;2252;;;;;;;;
Crime;2252;;;;;;;;
Mystery;2252;;;;;;;;
Action;11968;;;;;;;;
Thriller;11968;;;;;;;;
Adventure;11968;;;;;;;;
Crime;11968;;;;;;;;
Adventure;10047;;;;;;;;
Drama;10047;;;;;;;;
Action;10047;;;;;;;;
History;10047;;;;;;;;
War;10047;;;;;;;;
Comedy;38319;;;;;;;;
Drama;69668;;;;;;;;
Thriller;69668;;;;;;;;
Mystery;69668;;;;;;;;
Action;9770;;;;;;;;
Drama;9770;;;;;;;;
Thriller;9770;;;;;;;;
Action;11212;;;;;;;;
Adventure;11212;;;;;;;;
Comedy;11212;;;;;;;;
Family;11212;;;;;;;;
Drama;10533;;;;;;;;
History;10533;;;;;;;;
Romance;10533;;;;;;;;
Drama;38363;;;;;;;;
Thriller;38363;;;;;;;;
Action;9923;;;;;;;;
Crime;9923;;;;;;;;
Action;11863;;;;;;;;
Thriller;11863;;;;;;;;
Mystery;11863;;;;;;;;
Romance;11863;;;;;;;;
Action;18501;;;;;;;;
Thriller;18501;;;;;;;;
Science Fiction;18501;;;;;;;;
Fantasy;109491;;;;;;;;
Drama;109491;;;;;;;;
Romance;109491;;;;;;;;
Comedy;9275;;;;;;;;
Crime;9275;;;;;;;;
Drama;9275;;;;;;;;
Thriller;9275;;;;;;;;
Comedy;329833;;;;;;;;
Comedy;12634;;;;;;;;
Crime;12634;;;;;;;;
Comedy;10416;;;;;;;;
Drama;10416;;;;;;;;
Romance;10416;;;;;;;;
Science Fiction;10416;;;;;;;;
Fantasy;47327;;;;;;;;
Thriller;47327;;;;;;;;
Action;47327;;;;;;;;
Crime;47327;;;;;;;;
Action;15268;;;;;;;;
Adventure;15268;;;;;;;;
Science Fiction;15268;;;;;;;;
Thriller;15268;;;;;;;;
Action;10796;;;;;;;;
Science Fiction;10796;;;;;;;;
Thriller;10796;;;;;;;;
Action;9548;;;;;;;;
Comedy;9548;;;;;;;;
Thriller;9548;;;;;;;;
Crime;9548;;;;;;;;
Mystery;9548;;;;;;;;
Drama;18947;;;;;;;;
Comedy;18947;;;;;;;;
Thriller;1900;;;;;;;;
Drama;1900;;;;;;;;
Crime;1900;;;;;;;;
Adventure;89;;;;;;;;
Action;89;;;;;;;;
Drama;96724;;;;;;;;
Romance;96724;;;;;;;;
Crime;198184;;;;;;;;
Action;198184;;;;;;;;
Science Fiction;198184;;;;;;;;
Drama;9481;;;;;;;;
Mystery;9481;;;;;;;;
Thriller;9481;;;;;;;;
Crime;9481;;;;;;;;
Crime;4547;;;;;;;;
Drama;4547;;;;;;;;
Thriller;4547;;;;;;;;
Horror;53953;;;;;;;;
Action;6415;;;;;;;;
Adventure;6415;;;;;;;;
Comedy;6415;;;;;;;;
Crime;181283;;;;;;;;
Thriller;181283;;;;;;;;
Adventure;9896;;;;;;;;
Comedy;9896;;;;;;;;
Drama;167;;;;;;;;
Science Fiction;167;;;;;;;;
Comedy;11232;;;;;;;;
Fantasy;11232;;;;;;;;
Romance;11232;;;;;;;;
Science Fiction;11232;;;;;;;;
Fantasy;1636;;;;;;;;
Comedy;1636;;;;;;;;
Romance;1636;;;;;;;;
Music;2148;;;;;;;;
Drama;2148;;;;;;;;
Crime;2148;;;;;;;;
Romance;2148;;;;;;;;
Western;5176;;;;;;;;
Thriller;260346;;;;;;;;
Action;260346;;;;;;;;
Romance;1389;;;;;;;;
Comedy;1389;;;;;;;;
Crime;1389;;;;;;;;
Comedy;9894;;;;;;;;
Drama;9894;;;;;;;;
Thriller;9894;;;;;;;;
Drama;7504;;;;;;;;
Adventure;8592;;;;;;;;
Action;8592;;;;;;;;
Comedy;8592;;;;;;;;
Thriller;8592;;;;;;;;
Crime;8592;;;;;;;;
Drama;913;;;;;;;;
Crime;913;;;;;;;;
Romance;913;;;;;;;;
Comedy;11091;;;;;;;;
Drama;11091;;;;;;;;
Romance;11091;;;;;;;;
Action;1368;;;;;;;;
Adventure;1368;;;;;;;;
Thriller;1368;;;;;;;;
War;1368;;;;;;;;
Drama;593;;;;;;;;
Science Fiction;593;;;;;;;;
Adventure;593;;;;;;;;
Mystery;593;;;;;;;;
Animation;5393;;;;;;;;
Comedy;5393;;;;;;;;
Family;5393;;;;;;;;
Fantasy;5393;;;;;;;;
Science Fiction;5393;;;;;;;;
Drama;9095;;;;;;;;
Horror;9095;;;;;;;;
Thriller;9095;;;;;;;;
Romance;9095;;;;;;;;
Comedy;8874;;;;;;;;
Romance;8874;;;;;;;;
Comedy;11467;;;;;;;;
Romance;11467;;;;;;;;
Crime;320;;;;;;;;
Mystery;320;;;;;;;;
Thriller;320;;;;;;;;
Science Fiction;199;;;;;;;;
Action;199;;;;;;;;
Adventure;199;;;;;;;;
Thriller;199;;;;;;;;
Action;20533;;;;;;;;
Western;20533;;;;;;;;
Drama;20533;;;;;;;;
Fantasy;20533;;;;;;;;
Thriller;20533;;;;;;;;
Drama;10684;;;;;;;;
Thriller;10684;;;;;;;;
Mystery;10684;;;;;;;;
War;10684;;;;;;;;
Comedy;1624;;;;;;;;
Crime;325789;;;;;;;;
Drama;325789;;;;;;;;
Thriller;325789;;;;;;;;
Drama;113464;;;;;;;;
History;113464;;;;;;;;
War;113464;;;;;;;;
Fantasy;888;;;;;;;;
Comedy;888;;;;;;;;
Family;888;;;;;;;;
Action;82675;;;;;;;;
Crime;82675;;;;;;;;
Thriller;82675;;;;;;;;
Comedy;4256;;;;;;;;
Comedy;1493;;;;;;;;
Crime;1493;;;;;;;;
Action;1493;;;;;;;;
Action;88751;;;;;;;;
Science Fiction;88751;;;;;;;;
Adventure;88751;;;;;;;;
Comedy;88751;;;;;;;;
Family;88751;;;;;;;;
Comedy;11130;;;;;;;;
Drama;11130;;;;;;;;
Family;11130;;;;;;;;
Romance;11130;;;;;;;;
Drama;9944;;;;;;;;
Mystery;9944;;;;;;;;
Thriller;9944;;;;;;;;
Crime;9944;;;;;;;;
Drama;10731;;;;;;;;
Thriller;10731;;;;;;;;
Crime;10731;;;;;;;;
Mystery;10731;;;;;;;;
Drama;7350;;;;;;;;
Comedy;7350;;;;;;;;
Drama;9869;;;;;;;;
Action;9869;;;;;;;;
Thriller;9869;;;;;;;;
Crime;9869;;;;;;;;
Romance;4379;;;;;;;;
Comedy;4379;;;;;;;;
Drama;146233;;;;;;;;
Thriller;146233;;;;;;;;
Crime;146233;;;;;;;;
Action;2034;;;;;;;;
Crime;2034;;;;;;;;
Drama;2034;;;;;;;;
Thriller;2034;;;;;;;;
Comedy;926;;;;;;;;
Family;926;;;;;;;;
Science Fiction;926;;;;;;;;
Comedy;4248;;;;;;;;
Comedy;64328;;;;;;;;
Family;64328;;;;;;;;
Music;64328;;;;;;;;
Horror;36647;;;;;;;;
Action;36647;;;;;;;;
Drama;7214;;;;;;;;
Action;1537;;;;;;;;
Adventure;1537;;;;;;;;
Crime;1537;;;;;;;;
Thriller;1537;;;;;;;;
Adventure;9360;;;;;;;;
Horror;9360;;;;;;;;
Thriller;9360;;;;;;;;
Comedy;6282;;;;;;;;
Comedy;508;;;;;;;;
Romance;508;;;;;;;;
Drama;508;;;;;;;;
Adventure;9487;;;;;;;;
Animation;9487;;;;;;;;
Comedy;9487;;;;;;;;
Family;9487;;;;;;;;
Horror;768;;;;;;;;
Mystery;768;;;;;;;;
Thriller;768;;;;;;;;
Action;2636;;;;;;;;
Thriller;2636;;;;;;;;
Comedy;10478;;;;;;;;
Drama;10478;;;;;;;;
Romance;10478;;;;;;;;
Comedy;27983;;;;;;;;
Drama;27983;;;;;;;;
Family;27983;;;;;;;;
Romance;9981;;;;;;;;
Comedy;9981;;;;;;;;
Family;9981;;;;;;;;
Adventure;7453;;;;;;;;
Comedy;7453;;;;;;;;
Family;7453;;;;;;;;
Science Fiction;7453;;;;;;;;
Comedy;15045;;;;;;;;
Drama;15045;;;;;;;;
Family;15045;;;;;;;;
Horror;7737;;;;;;;;
Action;7737;;;;;;;;
Science Fiction;7737;;;;;;;;
Comedy;232672;;;;;;;;
Adventure;17379;;;;;;;;
Comedy;17379;;;;;;;;
Drama;17379;;;;;;;;
Action;8987;;;;;;;;
Adventure;8987;;;;;;;;
Crime;8987;;;;;;;;
Thriller;8987;;;;;;;;
Adventure;11359;;;;;;;;
Family;11359;;;;;;;;
Fantasy;11359;;;;;;;;
Crime;82525;;;;;;;;
Drama;82525;;;;;;;;
Thriller;82525;;;;;;;;
Action;9759;;;;;;;;
Adventure;9759;;;;;;;;
Crime;9759;;;;;;;;
Thriller;9759;;;;;;;;
Adventure;9486;;;;;;;;
Action;9486;;;;;;;;
Comedy;9486;;;;;;;;
Fantasy;9906;;;;;;;;
Adventure;9906;;;;;;;;
Animation;9906;;;;;;;;
Comedy;9906;;;;;;;;
Family;9906;;;;;;;;
Action;841;;;;;;;;
Science Fiction;841;;;;;;;;
Adventure;841;;;;;;;;
Adventure;4688;;;;;;;;
Drama;4688;;;;;;;;
Music;4688;;;;;;;;
Romance;4688;;;;;;;;
Drama;4148;;;;;;;;
Romance;4148;;;;;;;;
Action;2207;;;;;;;;
Adventure;2207;;;;;;;;
Crime;2207;;;;;;;;
Thriller;2207;;;;;;;;
Action;9381;;;;;;;;
Adventure;9381;;;;;;;;
Science Fiction;9381;;;;;;;;
Thriller;9381;;;;;;;;
Action;9625;;;;;;;;
Adventure;9625;;;;;;;;
Crime;9625;;;;;;;;
Drama;9625;;;;;;;;
Thriller;9625;;;;;;;;
Comedy;9304;;;;;;;;
Fantasy;9304;;;;;;;;
Science Fiction;9304;;;;;;;;
Adventure;20856;;;;;;;;
Comedy;20856;;;;;;;;
Family;20856;;;;;;;;
Fantasy;20856;;;;;;;;
Science Fiction;20856;;;;;;;;
Crime;5955;;;;;;;;
Drama;5955;;;;;;;;
Mystery;5955;;;;;;;;
Thriller;5955;;;;;;;;
Comedy;9899;;;;;;;;
Music;9899;;;;;;;;
Adventure;9826;;;;;;;;
Action;9826;;;;;;;;
Drama;21355;;;;;;;;
Romance;21355;;;;;;;;
Western;21355;;;;;;;;
History;10858;;;;;;;;
Drama;10858;;;;;;;;
Thriller;11439;;;;;;;;
Mystery;11439;;;;;;;;
Adventure;9457;;;;;;;;
Action;9457;;;;;;;;
Horror;9457;;;;;;;;
Science Fiction;9457;;;;;;;;
Drama;12412;;;;;;;;
War;12412;;;;;;;;
Action;1494;;;;;;;;
Drama;1494;;;;;;;;
Fantasy;1494;;;;;;;;
Action;13184;;;;;;;;
Crime;13184;;;;;;;;
Thriller;13184;;;;;;;;
Action;2185;;;;;;;;
Comedy;2185;;;;;;;;
Thriller;2185;;;;;;;;
Drama;6639;;;;;;;;
Romance;6639;;;;;;;;
Action;38153;;;;;;;;
Thriller;38153;;;;;;;;
Crime;58233;;;;;;;;
Adventure;58233;;;;;;;;
Action;58233;;;;;;;;
Comedy;58233;;;;;;;;
Thriller;58233;;;;;;;;
Animation;116977;;;;;;;;
Action;116977;;;;;;;;
Comedy;116977;;;;;;;;
Family;116977;;;;;;;;
Drama;68734;;;;;;;;
Thriller;68734;;;;;;;;
Adventure;5503;;;;;;;;
Action;5503;;;;;;;;
Thriller;5503;;;;;;;;
Crime;5503;;;;;;;;
Mystery;5503;;;;;;;;
Action;27573;;;;;;;;
Crime;819;;;;;;;;
Drama;819;;;;;;;;
Thriller;819;;;;;;;;
Action;1369;;;;;;;;
Adventure;1369;;;;;;;;
Thriller;1369;;;;;;;;
War;1369;;;;;;;;
Drama;9623;;;;;;;;
Thriller;9623;;;;;;;;
Animation;10895;;;;;;;;
Family;10895;;;;;;;;
Action;10935;;;;;;;;
Drama;10935;;;;;;;;
History;10935;;;;;;;;
Western;10935;;;;;;;;
Fantasy;834;;;;;;;;
Action;834;;;;;;;;
Science Fiction;834;;;;;;;;
Thriller;834;;;;;;;;
Drama;228066;;;;;;;;
Science Fiction;228066;;;;;;;;
Thriller;228066;;;;;;;;
Drama;711;;;;;;;;
Comedy;10468;;;;;;;;
Drama;10468;;;;;;;;
Action;10027;;;;;;;;
Crime;10027;;;;;;;;
Romance;11812;;;;;;;;
Comedy;11812;;;;;;;;
Drama;37233;;;;;;;;
Mystery;37233;;;;;;;;
Thriller;37233;;;;;;;;
Drama;37950;;;;;;;;
Action;27582;;;;;;;;
Thriller;27582;;;;;;;;
Crime;27582;;;;;;;;
Action;64688;;;;;;;;
Comedy;64688;;;;;;;;
Crime;64688;;;;;;;;
Romance;509;;;;;;;;
Comedy;509;;;;;;;;
Drama;509;;;;;;;;
Animation;7443;;;;;;;;
Comedy;7443;;;;;;;;
Family;7443;;;;;;;;
Comedy;5966;;;;;;;;
Romance;5966;;;;;;;;
Comedy;11066;;;;;;;;
Romance;11066;;;;;;;;
Action;136795;;;;;;;;
Comedy;136795;;;;;;;;
Crime;136795;;;;;;;;
Drama;8095;;;;;;;;
History;8095;;;;;;;;
Romance;8095;;;;;;;;
Comedy;87826;;;;;;;;
Drama;11560;;;;;;;;
Mystery;11560;;;;;;;;
Thriller;11560;;;;;;;;
Crime;11560;;;;;;;;
Comedy;25189;;;;;;;;
Drama;25189;;;;;;;;
Romance;25189;;;;;;;;
Drama;2637;;;;;;;;
Horror;2637;;;;;;;;
Mystery;2637;;;;;;;;
Comedy;18480;;;;;;;;
Adventure;709;;;;;;;;
Action;709;;;;;;;;
Thriller;709;;;;;;;;
Fantasy;49730;;;;;;;;
Thriller;49730;;;;;;;;
Horror;49730;;;;;;;;
Action;2749;;;;;;;;
Crime;2749;;;;;;;;
Thriller;2749;;;;;;;;
Adventure;9607;;;;;;;;
Comedy;9607;;;;;;;;
Family;9607;;;;;;;;
Fantasy;9607;;;;;;;;
Crime;1830;;;;;;;;
Drama;1830;;;;;;;;
Thriller;1830;;;;;;;;
Drama;79;;;;;;;;
Adventure;79;;;;;;;;
Action;79;;;;;;;;
History;79;;;;;;;;
Action;54054;;;;;;;;
Comedy;54054;;;;;;;;
Crime;54054;;;;;;;;
Action;228967;;;;;;;;
Comedy;228967;;;;;;;;
Adventure;46528;;;;;;;;
Fantasy;46528;;;;;;;;
Action;46528;;;;;;;;
Western;46528;;;;;;;;
Thriller;46528;;;;;;;;
Action;27936;;;;;;;;
Comedy;27936;;;;;;;;
Crime;27936;;;;;;;;
Drama;65;;;;;;;;
Adventure;280391;;;;;;;;
Comedy;280391;;;;;;;;
Animation;280391;;;;;;;;
Adventure;9476;;;;;;;;
Drama;9476;;;;;;;;
Romance;9476;;;;;;;;
Action;9476;;;;;;;;
Thriller;10610;;;;;;;;
Fantasy;10610;;;;;;;;
Action;10610;;;;;;;;
Comedy;10610;;;;;;;;
Mystery;745;;;;;;;;
Thriller;745;;;;;;;;
Drama;745;;;;;;;;
Action;49527;;;;;;;;
Thriller;49527;;;;;;;;
Crime;49527;;;;;;;;
Comedy;73937;;;;;;;;
Drama;1885;;;;;;;;
Drama;168672;;;;;;;;
Crime;168672;;;;;;;;
Comedy;18240;;;;;;;;
Romance;18240;;;;;;;;
Drama;18240;;;;;;;;
Crime;10398;;;;;;;;
Drama;10398;;;;;;;;
Mystery;10398;;;;;;;;
Thriller;10398;;;;;;;;
Adventure;165;;;;;;;;
Comedy;165;;;;;;;;
Family;165;;;;;;;;
Science Fiction;165;;;;;;;;
Action;240832;;;;;;;;
Science Fiction;240832;;;;;;;;
Drama;216015;;;;;;;;
Romance;216015;;;;;;;;
Thriller;216015;;;;;;;;
Action;12279;;;;;;;;
Adventure;12279;;;;;;;;
Comedy;12279;;;;;;;;
Family;12279;;;;;;;;
Science Fiction;12279;;;;;;;;
Crime;1645;;;;;;;;
Drama;1645;;;;;;;;
Thriller;1645;;;;;;;;
Comedy;11007;;;;;;;;
Action;193756;;;;;;;;
Drama;193756;;;;;;;;
Thriller;193756;;;;;;;;
War;193756;;;;;;;;
Comedy;11287;;;;;;;;
Horror;259693;;;;;;;;
Drama;37799;;;;;;;;
Comedy;10184;;;;;;;;
Romance;10184;;;;;;;;
Drama;10184;;;;;;;;
Comedy;4257;;;;;;;;
Horror;4234;;;;;;;;
Mystery;4234;;;;;;;;
Adventure;196;;;;;;;;
Comedy;196;;;;;;;;
Family;196;;;;;;;;
Science Fiction;196;;;;;;;;
Comedy;257091;;;;;;;;
Romance;6114;;;;;;;;
Horror;6114;;;;;;;;
Romance;24803;;;;;;;;
Drama;24803;;;;;;;;
Drama;109410;;;;;;;;
Thriller;1213;;;;;;;;
Crime;1213;;;;;;;;
Drama;1213;;;;;;;;
Comedy;100042;;;;;;;;
Adventure;9036;;;;;;;;
Drama;9036;;;;;;;;
Family;9036;;;;;;;;
Comedy;257211;;;;;;;;
Action;323675;;;;;;;;
Comedy;323675;;;;;;;;
Action;9361;;;;;;;;
Adventure;9361;;;;;;;;
Drama;9361;;;;;;;;
History;9361;;;;;;;;
Romance;9361;;;;;;;;
War;9361;;;;;;;;
Drama;1677;;;;;;;;
Music;1677;;;;;;;;
Action;187;;;;;;;;
Thriller;187;;;;;;;;
Crime;187;;;;;;;;
Drama;7461;;;;;;;;
Action;7461;;;;;;;;
Thriller;7461;;;;;;;;
Crime;7461;;;;;;;;
Comedy;16538;;;;;;;;
Comedy;9889;;;;;;;;
Romance;9889;;;;;;;;
Drama;820;;;;;;;;
Thriller;820;;;;;;;;
History;820;;;;;;;;
Comedy;11565;;;;;;;;
Crime;11565;;;;;;;;
Action;6073;;;;;;;;
Comedy;6073;;;;;;;;
Crime;6073;;;;;;;;
Romance;6073;;;;;;;;
Comedy;16996;;;;;;;;
Comedy;193610;;;;;;;;
Romance;193610;;;;;;;;
Horror;19912;;;;;;;;
Mystery;19912;;;;;;;;
Thriller;296098;;;;;;;;
Drama;296098;;;;;;;;
Action;8007;;;;;;;;
Drama;8007;;;;;;;;
Thriller;8007;;;;;;;;
War;8007;;;;;;;;
Comedy;32823;;;;;;;;
Drama;4380;;;;;;;;
Romance;4380;;;;;;;;
Comedy;4380;;;;;;;;
Comedy;11551;;;;;;;;
Adventure;11551;;;;;;;;
Fantasy;11551;;;;;;;;
Science Fiction;11551;;;;;;;;
Action;11551;;;;;;;;
Action;10336;;;;;;;;
Adventure;10336;;;;;;;;
Fantasy;10336;;;;;;;;
Horror;10336;;;;;;;;
Science Fiction;10336;;;;;;;;
Thriller;10336;;;;;;;;
Action;11362;;;;;;;;
Adventure;11362;;;;;;;;
Drama;11362;;;;;;;;
Thriller;11362;;;;;;;;
Crime;50348;;;;;;;;
Drama;50348;;;;;;;;
Thriller;50348;;;;;;;;
Action;48138;;;;;;;;
Mystery;48138;;;;;;;;
Thriller;48138;;;;;;;;
Drama;1124;;;;;;;;
Mystery;1124;;;;;;;;
Thriller;1124;;;;;;;;
Comedy;227159;;;;;;;;
Animation;68179;;;;;;;;
Comedy;68179;;;;;;;;
Adventure;68179;;;;;;;;
Family;68179;;;;;;;;
Science Fiction;68179;;;;;;;;
Action;1579;;;;;;;;
Adventure;1579;;;;;;;;
Drama;1579;;;;;;;;
Thriller;1579;;;;;;;;
Action;708;;;;;;;;
Adventure;708;;;;;;;;
Thriller;708;;;;;;;;
Action;34851;;;;;;;;
Science Fiction;34851;;;;;;;;
Adventure;34851;;;;;;;;
Thriller;34851;;;;;;;;
Comedy;9930;;;;;;;;
Crime;9930;;;;;;;;
Drama;9930;;;;;;;;
Romance;9930;;;;;;;;
Thriller;9930;;;;;;;;
Thriller;1586;;;;;;;;
Mystery;1586;;;;;;;;
Romance;2044;;;;;;;;
Drama;2044;;;;;;;;
Mystery;2044;;;;;;;;
Drama;9913;;;;;;;;
Horror;9913;;;;;;;;
Mystery;9913;;;;;;;;
Thriller;9913;;;;;;;;
Fantasy;71864;;;;;;;;
Drama;71864;;;;;;;;
Comedy;71864;;;;;;;;
Family;71864;;;;;;;;
Comedy;10761;;;;;;;;
Romance;10761;;;;;;;;
Music;209451;;;;;;;;
Drama;209451;;;;;;;;
Drama;11975;;;;;;;;
Crime;11975;;;;;;;;
Thriller;11975;;;;;;;;
Horror;4970;;;;;;;;
Thriller;4970;;;;;;;;
Drama;11831;;;;;;;;
History;11831;;;;;;;;
Mystery;11831;;;;;;;;
Adventure;9096;;;;;;;;
Fantasy;440;;;;;;;;
Action;440;;;;;;;;
Science Fiction;440;;;;;;;;
Thriller;440;;;;;;;;
Horror;440;;;;;;;;
Comedy;11011;;;;;;;;
Family;11011;;;;;;;;
Drama;10641;;;;;;;;
Romance;10641;;;;;;;;
Comedy;11172;;;;;;;;
Music;11172;;;;;;;;
Romance;11172;;;;;;;;
Adventure;39513;;;;;;;;
Comedy;39513;;;;;;;;
Science Fiction;39513;;;;;;;;
Comedy;82687;;;;;;;;
Horror;41446;;;;;;;;
Mystery;41446;;;;;;;;
Thriller;8224;;;;;;;;
Crime;8224;;;;;;;;
Mystery;8224;;;;;;;;
Drama;10537;;;;;;;;
Music;10537;;;;;;;;
Comedy;225886;;;;;;;;
Comedy;10385;;;;;;;;
Drama;10385;;;;;;;;
Horror;55779;;;;;;;;
Mystery;55779;;;;;;;;
Comedy;10154;;;;;;;;
Crime;10154;;;;;;;;
Romance;10154;;;;;;;;
Drama;10647;;;;;;;;
Romance;10647;;;;;;;;
Comedy;11431;;;;;;;;
Drama;11431;;;;;;;;
Romance;11431;;;;;;;;
Comedy;8457;;;;;;;;
Comedy;188161;;;;;;;;
Western;188161;;;;;;;;
Adventure;8850;;;;;;;;
Fantasy;8850;;;;;;;;
Action;8850;;;;;;;;
Thriller;8850;;;;;;;;
Science Fiction;8850;;;;;;;;
Drama;64685;;;;;;;;
Comedy;38357;;;;;;;;
Drama;38357;;;;;;;;
Romance;38357;;;;;;;;
Drama;10060;;;;;;;;
Crime;11398;;;;;;;;
Action;11398;;;;;;;;
Adventure;11398;;;;;;;;
Drama;1833;;;;;;;;
Romance;1833;;;;;;;;
Drama;10391;;;;;;;;
Horror;10391;;;;;;;;
Thriller;10391;;;;;;;;
Crime;10391;;;;;;;;
Comedy;8970;;;;;;;;
Fantasy;9306;;;;;;;;
Horror;9306;;;;;;;;
Science Fiction;9306;;;;;;;;
Action;11370;;;;;;;;
Adventure;11370;;;;;;;;
Drama;11370;;;;;;;;
Drama;12184;;;;;;;;
Drama;1921;;;;;;;;
Romance;1921;;;;;;;;
Horror;1683;;;;;;;;
Drama;203;;;;;;;;
Crime;203;;;;;;;;
Comedy;11858;;;;;;;;
War;11858;;;;;;;;
Action;62835;;;;;;;;
Thriller;62835;;;;;;;;
Crime;62835;;;;;;;;
Drama;62835;;;;;;;;
Fantasy;18937;;;;;;;;
Animation;18937;;;;;;;;
Drama;18937;;;;;;;;
Romance;18937;;;;;;;;
Family;18937;;;;;;;;
Crime;13536;;;;;;;;
Drama;13536;;;;;;;;
Mystery;13536;;;;;;;;
Drama;15556;;;;;;;;
Romance;15556;;;;;;;;
Action;10718;;;;;;;;
Drama;11062;;;;;;;;
Thriller;11062;;;;;;;;
Drama;10802;;;;;;;;
Drama;1887;;;;;;;;
History;1887;;;;;;;;
Action;6071;;;;;;;;
Crime;6071;;;;;;;;
Drama;6071;;;;;;;;
Thriller;6071;;;;;;;;
Action;10461;;;;;;;;
Drama;10461;;;;;;;;
Thriller;10461;;;;;;;;
Crime;10461;;;;;;;;
Thriller;80278;;;;;;;;
Drama;80278;;;;;;;;
Action;12704;;;;;;;;
Adventure;12704;;;;;;;;
Comedy;12704;;;;;;;;
Adventure;10315;;;;;;;;
Animation;10315;;;;;;;;
Comedy;10315;;;;;;;;
Family;10315;;;;;;;;
Comedy;16643;;;;;;;;
Drama;16643;;;;;;;;
Romance;16643;;;;;;;;
Comedy;2687;;;;;;;;
Fantasy;2687;;;;;;;;
Science Fiction;2687;;;;;;;;
Comedy;194;;;;;;;;
Romance;194;;;;;;;;
Comedy;11025;;;;;;;;
Comedy;8849;;;;;;;;
Adventure;78698;;;;;;;;
Drama;78698;;;;;;;;
Romance;78698;;;;;;;;
Drama;30943;;;;;;;;
Mystery;30943;;;;;;;;
Horror;9544;;;;;;;;
Thriller;9544;;;;;;;;
Adventure;24418;;;;;;;;
Fantasy;24418;;;;;;;;
Action;24418;;;;;;;;
Thriller;24418;;;;;;;;
Action;7288;;;;;;;;
Comedy;7288;;;;;;;;
Thriller;7288;;;;;;;;
Comedy;14655;;;;;;;;
Music;14655;;;;;;;;
Action;24575;;;;;;;;
Drama;24575;;;;;;;;
Thriller;24575;;;;;;;;
Action;10366;;;;;;;;
Science Fiction;10366;;;;;;;;
Action;19898;;;;;;;;
Horror;19898;;;;;;;;
Mystery;19898;;;;;;;;
Science Fiction;19898;;;;;;;;
